seed,pehe_cf,pehe_plugin,pehe_dml
42,1.038175444300273,1.1387231349945068,1.138709306716919
7,0.5900851934352338,0.7449097633361816,0.7366358041763306
1024,0.697482181097712,0.8453850746154785,0.8367666006088257
